Created at;Description;Followers Count;Friends Count;Location;Profile Image Url;Statuses Count;Text;User ID;User Name
Mon Oct 04 19:45:06 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;RT @eddyvargaz: Poesía a tres bandas🤔😎 https://t.co/9qJSo043b6;1.445112761999143e+18;Janick Alberto
Mon Oct 04 19:17:44 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;RT @nacionaloficial: Mientras tanto Twitter… 🤭 https://t.co/52w6d6CmQW;1.4451058757488886e+18;Janick Alberto
Mon Oct 04 19:16:23 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;RT @alejodorowsky: HOY AMANECÍ PENSANDO ESTO: LA CAÑA TIENE AZÚCAR, LA CICUTA TIENE VENENO. TODOS SERVIMIOS PARA ALGO, PERO NO TODOS SERVIM…;1.445105536979112e+18;Janick Alberto
Mon Oct 04 19:15:37 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;RT @cuervoji: ¿Por qué se vuelven ricos luego de pasar por el servicio público? Esa es la pregunta de fondo. La otra, si eran ricos desde a…;1.4451053458572124e+18;Janick Alberto
Sat Oct 02 20:03:08 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;RT @videosvecagando: https://t.co/TU2ghXa1md;1.444392525654106e+18;Janick Alberto
Sat Oct 02 19:57:40 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;RT @fdbedout: Por cada integrante de las FARC que ha traicionado los acuerdos de paz, son muchos más los que están cumpliendo y buscando un…;1.4443911498048512e+18;Janick Alberto
Sat Oct 02 01:18:53 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;RT @Tolaymaruja: Berrionditos, las zarigüeyas (o chuchas) no tienen quien las peine, pero son tiernas, muy útiles pal medio ambiente y no l…;1.444109600358273e+18;Janick Alberto
Sat Oct 02 01:17:55 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;RT @JenVRod: A alguien se le ocurrió hacer una canción llamada 'Perra'. A todos les pareció buena idea. También les pareció buena idea tene…;1.4441093574074778e+18;Janick Alberto
Fri Oct 01 18:52:57 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;RT @danielalozanocu: Si una adolescente quiere adoptar un bebé, el Estado se lo impide por ser menor de edad, no tener trabajo ni estudios.…;1.4440124777847235e+18;Janick Alberto
Thu Sep 30 03:39:34 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;"RT @CNNEE: Residente a J Balvin: ""Tu música es como si fuera un carrito de hot dog, que a mucha gente le puede gustar o a casi todo el mund…";1.4434202297916334e+18;Janick Alberto
Thu Sep 30 03:39:02 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;Lo puso rusio Residente a JBalvin. Dios santo 😂;1.4434200920841298e+18;Janick Alberto
Wed Sep 29 20:54:34 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;Si después de hoy siguen sosteniendo a la mentira de Koeman, se puede Laporta ir comiendo tres hectáreas de aquello.;1.4433183069880443e+18;Janick Alberto
Wed Sep 29 20:33:36 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;El Barcelona de Koeman... ¿por qué es que no han sacado a ese señor, @FCBarcelona_es? Ahora en rueda de prensa sale… https://t.co/KMljuNKgsB;1.4433130284103188e+18;Janick Alberto
Tue Sep 28 20:05:10 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;"RT @NoticiasCaracol: Prestación de servicios ya no será contrato disfrazado: vea qué ordena el Consejo de Estado 

https://t.co/w59XWB5FJb";1.4429434884257505e+18;Janick Alberto
Tue Sep 28 18:14:08 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;A cual peor defina en este Shakhtar vs Inter... Madre mía 🤦🏾‍♂️🤦🏾‍♂️;1.4429155454524744e+18;Janick Alberto
Tue Sep 28 01:48:19 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;RT @tobonsanin: Colombia tiene una moneda tan devaluada como la popularidad de su presidente y una corrupción desbordada. Iván Duque hace r…;1.4426674548791788e+18;Janick Alberto
Tue Sep 28 01:47:42 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;Llevado del putas tiene este señor al país. Todo te sale mal @IvanDuque... qué vaina 🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️ https://t.co/RVEKLZsYXy;1.4426673013844664e+18;Janick Alberto
Tue Sep 28 01:11:55 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;RT @CurrumeoMD: ¡Amé a este señor !😱😱😳 https://t.co/u50XxxpVvR;1.4426582939529626e+18;Janick Alberto
Sun Sep 26 16:26:49 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;RT @InvictosSomos: Encaró en el primer balón que recibió. Le pudieron haber pitado un penal a favor. Convirtió 1 golazo (1 tiro al arco). G…;1.4421637632688824e+18;Janick Alberto
Sun Sep 26 16:03:01 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;AAAAANNNNNSUUUUUU FAAAAATIIIIIIIIIII. GOOOOOOL DEL 10!!!;1.4421577706194289e+18;Janick Alberto
Sun Sep 26 15:55:40 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;RT @FCBarcelona_es: 𝐀𝐍𝐒𝐔 𝐅𝐀𝐓𝐈 1️⃣0️⃣;1.4421559225879306e+18;Janick Alberto
Sun Sep 26 01:17:40 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;RT @chocquibtown: Los que puedan nos envían foto, pura luz 💯‼️✊🏾🤎🔥  @amazonmusic https://t.co/odLXilLCs4;1.4419349652441047e+18;Janick Alberto
Mon Sep 20 11:49:48 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;RT @DiegoMaldonadoR: En la cara del Ministro de Defensa, @Diego_Molano, con emoción y en una canción. 👏🏽 https://t.co/RQuu0aR433;1.4399197210219397e+18;Janick Alberto
Mon Sep 20 00:58:30 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;Este soy yo. Después de las 8 pm no le salgo a nadie. https://t.co/tepFm2X21L;1.4397558165512028e+18;Janick Alberto
Sun Sep 19 14:55:14 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;El tal David Moyes es un tonto. Nunca en la vida metas a un tipo desde el banco apenas para patear un penal... eso… https://t.co/vYo7VLUbvk;1.4396039981185884e+18;Janick Alberto
Sun Sep 19 00:48:48 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;Intratable el Verde en esta Liga 💪;1.439390987282002e+18;Janick Alberto
Sun Sep 19 00:33:16 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;RT @kdnuggets: Data Science Job Roles https://t.co/FKfBkcVQSc https://t.co/H9JIL6xDjF;1.4393870789665792e+18;Janick Alberto
Sat Sep 18 18:21:10 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;"RT @JessethMendoza: Oferta laboral!!!!

Se requiere Fisioterapeuta para la ESE Hospital Atrato Medio Antioqueño.

Interesado hablar al inte…";1.4392934364573245e+18;Janick Alberto
Wed Sep 15 11:35:02 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;"RT @DiceGarzon: En Colombia 7.5 millones de personas viven con $145,004 a mes, es decir viven con $4,833 diarios.
Los departamentos con más…";1.4381040664590582e+18;Janick Alberto
Tue Sep 14 19:58:58 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;Hasta vergüenza da ver jugar al Barça de Koeman. Un equipo hasta ahora sin liderazgo, sin agresividad y hasta asust… https://t.co/GQtizDRQTd;1.4378684945325793e+18;Janick Alberto
Sat Sep 11 01:14:31 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;"RT @FCBarcelona_es: Máximo goleador de selecciones sudamericanas.
¡Grande, Leo!

📷 @Argentina https://t.co/94pdxchwAM";1.4364983568812646e+18;Janick Alberto
Sat Sep 11 01:14:06 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;RT @ElGolGarracol: Menos mal el Chavo del ocho, los Simpson, Betty la fea y otras obras maestras de la televisión fueron éxito antes de las…;1.4364982497000202e+18;Janick Alberto
Fri Sep 10 01:00:20 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;RT @InvictosSomos: ¡¡OFICIAL!! Lionel Messi (78) es el MÁXIMO GOLEADOR HISTÓRICO del fútbol de selecciones sudamericanas. Adiós a la marca…;1.43613239755742e+18;Janick Alberto
Fri Sep 10 00:57:01 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;Partido muy acertado de Cuesta. Muy seria esa defensa de hoy.;1.4361315624883077e+18;Janick Alberto
Fri Sep 10 00:37:05 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;LUCHOOOOOO DE MIIII VIIIIDAAAAAA;1.4361265454337393e+18;Janick Alberto
Fri Sep 10 00:30:34 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;Pero Luis Díaz 😍😍😍;1.4361249069204972e+18;Janick Alberto
Fri Sep 10 00:07:38 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;RT @ElGolGarracol: El que se inventó ese nuevo comercial de Davivienda deberían nombrarlo como nuevo MinTic.;1.436119134216102e+18;Janick Alberto
Thu Sep 09 23:51:51 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;RT @Juezcentral: OFICIAL. Lionel iguala a Pelé como el máximo anotador de una selección sudamericana (con 77 goles). Un récord que llevaba…;1.4361151644793037e+18;Janick Alberto
Thu Sep 09 23:23:37 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;BORJA DE MI VIDAAAAAAAA;1.436108058535547e+18;Janick Alberto
Thu Sep 09 23:06:51 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;GOOOOOOOOOOLAAAAAAAZOOOOOOOOOO;1.4361038401605345e+18;Janick Alberto
Thu Sep 09 22:10:57 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;RT @higuitarene: Desde la Federación Ecuatoriana de fútbol, donde trabajé algunos meses me envían frecuentemente invitaciones  para ir a ve…;1.436089769751163e+18;Janick Alberto
Thu Sep 09 16:05:15 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;RT @Matador000: Jajajaja jajajaja jajajaja jajajaja https://t.co/e0huEX2Kd3;1.4359977383202406e+18;Janick Alberto
Thu Sep 09 12:30:22 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;RT @puiigismxFCB: El mejor mediocampo de la historia del fútbol. https://t.co/9D6PDQ8WXk;1.4359436640570327e+18;Janick Alberto
Sun Sep 05 23:59:31 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;Colombia tiene que afinar ese ataque. Mucha maricadita y nada que nos paramos firmes en la eliminatoria.;1.434667542740603e+18;Janick Alberto
Sun Sep 05 22:42:12 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;Vea... https://t.co/gHbgORlTtg;1.434648086433968e+18;Janick Alberto
Sun Sep 05 22:16:27 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;Davinson Sánchez que coma caca. Hoy se regala un gol.;1.4346416052234609e+18;Janick Alberto
Sun Sep 05 21:03:43 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;😅 https://t.co/CmkHH2OIN1;1.4346233024216474e+18;Janick Alberto
Sun Sep 05 19:39:15 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;Jajajajajaja https://t.co/2v2WkHnDoh;1.4346020418344468e+18;Janick Alberto
Sun Sep 05 19:11:47 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;Ya van a dañar el partido allá en Brasil 🤦🏾‍♂️;1.4345951329139466e+18;Janick Alberto
Sat Sep 04 04:45:03 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;RT @fdbedout: En un país en el que el 91% considera que la corrupción ha empeorado, un Congreso con 86% de desaprobación, va a votar en con…;1.434014623997563e+18;Janick Alberto
Tue Aug 31 12:24:07 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;RT @DanielSamperO: #TeamJuanDiegoAlvira;1.4326806013463142e+18;Janick Alberto
Mon Aug 30 20:13:55 +0000 2021;"Petroleum Engineer  | Data Analyst              

Chocó ♡";186.0;167.0;Quibdó - Colombia !! ;http://pbs.twimg.com/profile_images/1291039352458555392/eFda15FR_normal.jpg;27601.0;RT @lasillavacia: La designación de Alberto Carrasquilla como codirector del @BancoRepublica es una muestra más de que @IvanDuque es un pre…;1.432436440047235e+18;Janick Alberto
